"DATE","IBOV","DOL","PETR","VALE","BBDC","WTI","PRE5Y","VOL20D","VOL20D1P"
2008-03-18,0.0315091302026573,-0.0135771103468261,0.0150560714775319,0.0311385356986174,0.0285874568519127,0.0355803636099985,-0.0140937271822161,0.0204350978962294,0.0226285070716609
2008-03-19,-0.0514360757691001,0.00514952276096925,-0.0769343570358476,-0.0711475587635908,-0.0600781239432835,-0.0594103825761598,0.0118253224641167,0.0226285070716609,0.022655036765275
2008-03-20,0.00271614745897963,0.0113749703072727,0,-0.00812168030266625,0.00411947029523896,-0.00660773952182314,0.00401137655607364,0.022655036765275,0.0227020516673813
2008-03-24,0.0138892290771278,0.00638501982272521,0.00860837453660057,0.0502971602539977,0.00512558784881234,-0.00851818926480519,0.00782916863851124,0.0227020516673813,0.0234263886745815
2008-03-25,0.0234962810883825,-0.00454010722102216,0.051507557145932,0.0279203696881503,0.0381189581036097,0.000786318106172246,0.00636516361824224,0.0234263886745815,0.0234284328210331
2008-03-26,0.00295151418107764,-0.00386669072157286,0.0161510913278828,0.0427422821722345,-0.0178753518269632,0.0390204119449464,0.00561396369285649,0.0234284328210331,0.0234145836980479
2008-03-27,-0.0107059692027374,0.00432738753363704,-0.0241887342179501,0.00402482515485936,-0.0202436062766465,0.0162147982950316,-0.00701008616495935,0.0234145836980479,0.0233899382225504
2008-03-28,-0.00509847408044628,0.00224286260165651,-0.00686250291306845,0.000836470144966128,-0.0177433992690434,-0.018485161582241,-0.0098525900637676,0.0233899382225504,0.0225805739249907
2008-03-31,0.00849947465594347,0.00424190948476411,0.0188272955453037,0.0116377040802096,0.0156963156473187,-0.039110860299175,0.00483447734869369,0.0225805739249907,0.0233293633529446
2008-04-01,0.0291918386445467,0.00125764608127443,0.0236404999403632,0.0204506104712907,0.0202846711715057,-0.00612468574639102,-0.0054724791169547,0.0233293633529446,0.0232762757877251
2008-04-02,0.00935490181823972,-0.0158354156893015,0.0261853038290294,-0.0105821093305369,0.0198813705538288,0.0380118666916243,0.000411731827257178,0.0232762757877251,0.0231966752312054
2008-04-03,0.0127178499306009,-0.002557100248472,0.0118874027165052,0.0125235433653481,0.00373318048262838,-0.00871861810213748,-0.00506674808748953,0.0231966752312054,0.0224125581842927
2008-04-04,0.00419842009953797,-0.00414006830593405,0.00380469704366426,0.0102911344008234,-0.000784775398330773,0.0206664181088358,-0.00138780292240304,0.0224125581842927,0.022012926743627
2008-04-07,-0.00419842009953797,-0.0051552545339979,-0.00634922767865831,-0.00160102499777004,0,0.0262340626164148,0.00759459723672062,0.022012926743627,0.0206472567033856
2008-04-08,0.00565596547945191,-0.00229324182469115,0.0188030020723673,0.00463592869292384,-0.000866426046981505,-0.00340308445233628,0.00116665267876348,0.0206472567033856,0.0193687849796766
2008-04-09,-0.0166078105360601,-0.00708929536129654,0.000624882854801889,-0.0176995770994006,-0.0207276432608485,0.0214199503298662,0.00570797982770488,0.0193687849796766,0.0193465804260958
2008-04-10,0.000803130677878627,-0.00284985053058173,0.00361664047018895,-0.00635129567649617,0.0131870042819537,-0.00742219192982407,-0.00177335306253124,0.0193465804260958,0.0196734676267043
2008-04-11,-0.0149393795984878,0.00362028942251524,-0.0224077854840914,-0.018134357811908,-0.0191041813100421,0.000635756799034937,0.00149812762102197,0.0196734676267043,0.0197098170795846
2008-04-14,-0.00692654567448336,-0.00225372256001066,0.0547437319745638,-0.0132296997813386,-0.0206872914932146,0.014153943748421,0.00168756377168355,0.0197098170795846,0.0182004245732552
2008-04-15,0.00745368960496684,-0.00178284946493013,0.0116231612292514,0.0241497288775321,0.00573933005734162,0.0182726389688685,0.00362883719551643,0.0182004245732552,0.0176433848660175
2008-04-16,0.024186902694213,-0.0104036812811743,-0.00645394854074421,0.029828763609955,0.0398576742912358,0.00901261733384118,0.00679049050573211,0.0176433848660175,0.0124358782329211
2008-04-17,0.00623142114152131,-0.0034920861545471,0.0201787262146276,0.000638671584858308,0.0341427189263377,0,-0.00635045539614509,0.0124358782329211,0.0124294955370303
2008-04-18,0.00571544877291252,0.00751092610157111,0.00234741891830481,0.00874061981073471,0.0083565945909414,0.0152146780014828,0.014229263588148,0.0124294955370303,0.0122646746631662
2008-04-22,0.00751917855102668,-0.00769188336599103,0.0104957231720144,0.0320749900123625,-0.00222160602342569,0.0142829387722951,0.0226975424744298,0.0122646746631662,0.0116620695033739
2008-04-23,-0.00713417519674131,6.03227266054995e-05,-0.0137836547390036,-0.00707368780694573,-0.0131525612261623,0.000922625353768858,-0.0129096287219457,0.0116620695033739,0.0118221751469336
2008-04-24,-0.00572872794225887,0.00577410481908724,-0.0216391751034815,-0.0401470680134119,0.0175908486781791,-0.018445399852812,0.00651188110356804,0.0118221751469336,0.0114898955555261
2008-04-25,0.00941723781826376,0.000299823106614361,0.0131345171806467,0.011976191046716,0.0237943674846752,0.0214589631580759,-0.00562469224840445,0.0114898955555261,0.0113369400040942
2008-04-28,0.00748872554671287,0.00758552241099053,0,0.0135584608951032,-0.0103233733978598,-0.00721419117403332,0.0116073770258369,0.0113369400040942,0.0134295159379512
2008-04-29,-0.0286038249685738,0.0178102248586357,-0.0404894208863662,-0.0247317614932285,-0.0296543829971148,-0.0265317332804038,-0.000835662710029883,0.0134295159379512,0.017987390108316
2008-04-30,0.0614196790531469,-0.0138314791484618,0.0312901579932103,0.0522238404284829,0.0718953593632796,-0.0171779085508197,-0.0219164542978385,0.017987390108316,0.018398186028479
2008-05-02,0.0218321917405468,-0.0229605746446929,0.0187798946515962,-0.00366300775873718,0.0584664584999639,0.0328471179214107,-0.0345779799116137,0.018398186028479,0.018373281673434
2008-05-05,0.011581038136109,0.00550332494772798,0.0195746031246298,0.0181823190831905,-0.00495050515985618,0.0303027841133625,0.00732017802799678,0.018373281673434,0.0183969672269286
2008-05-06,0.000299211366565189,-0.000723981932075346,0.0258877709521275,0.0181525591511491,-0.0304847891477737,0.0155529276679749,0.0162340658932649,0.0183969672269286,0.0189180870407951
2008-05-07,-0.016924232360843,0.0161641450410117,-0.0033389012655145,-0.0279602575341693,-0.0152084385111246,0.0141823226420428,0.0197522578253873,0.0189180870407951,0.0189701763259823
